,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,majority_religion,un_region,un_continent,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_to_democracy,transition_to_dictatorship,age_govt,num_transitions_ever
6812,660,Lebanon,1996,186.0,7009734276.0,868548610.0,494000000.0,55000.0,2668000000.0,3084000.0,0.0007046,36.0,0.0,36.0,16.0,0.0,35.0,36.0,1.0,3.7424657534246575,0.0,0.0,0.0,4.0,Islam,Western Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,8,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,22.0,1
6813,20,Canada,1996,186.0,181577891060.0,206572714020.0,8624000000.0,66000.0,640610000000.0,29672000.0,0.0113069,50.0,0.0,50.0,49.0,1.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern America,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,77.0,0
6814,663,Jordan,1996,186.0,4244885704.0,1494521359.6,461000000.0,100000.0,11452000000.0,5581000.0,0.0013205,36.0,0.0,36.0,16.0,1.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,45,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,51.0,0
6815,55,Grenada,1996,186.0,155505783.0,37087631.0,0.0,0.0,30000000.0,92000.0,2.84e-06,39.0,0.0,39.0,39.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,13.0,1
6816,436,Niger,1996,186.0,256948748.9,161056648.0,22000000.0,5000.0,4838000000.0,9465000.0,0.00043289999999999995,15.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,Yes,No,No,No,No,No,No,No,Military dictatorship,No,Yes,1.0,1
6817,645,Iraq,1996,186.0,568350000.0,553210000.0,1277000000.0,450000.0,85014000000.0,20607000.0,0.0062988,35.0,0.0,35.0,16.0,0.0,35.0,35.0,6.0,0.2004566210045662,0.0,0.0,0.5,3.1666666666666665,Islam,Western Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Only members from regime party,Democratic incumbent,No,0,18,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,65.0,0
6818,41,Haiti,1996,186.0,875817429.2,196868984.9,102000000.0,0.0,4650000000.0,7336000.0,0.00041749999999999996,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,127.0,0
6819,404,Guinea-Bissau,1996,186.0,104823571.5,65867623.0,9000000.0,7000.0,1250000000.0,1091000.0,0.0001099,16.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,17,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,23.0,0
6820,560,South Africa,1996,186.0,24222809060.0,26458609420.0,2804000000.0,75000.0,413880000000.0,42393000.0,0.0077619,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,51.0,0
6821,790,Nepal,1996,186.0,1127653733.2,395171324.6,39000000.0,35000.0,8782000000.0,20832000.0,0.0010018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hindu,Southern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,7.0,0
6822,501,Kenya,1996,186.0,2773706394.0,2353768411.0,216000000.0,24000.0,19540000000.0,31806000.0,0.0015347999999999998,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,19,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,34.0,0
6823,232,Andorra,1996,186.0,222463.00000000003,438496.0,0.0,0.0,84000000.0,71000.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,4.0,0
6824,572,Swaziland,1996,186.0,69084264.0,298757502.3,24000000.0,3000.0,1528000000.0,938000.0,6.32e-05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,11,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,29.0,0
6825,225,Switzerland,1996,186.0,77410730100.0,92165958100.0,4672000000.0,39000.0,39120000000.0,7072000.0,0.0019316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,Yes,1,1,No,No,No,No,No,Yes,No,No,Presidential democracy,No,No,127.0,0
6826,438,Guinea,1996,186.0,600482745.0,870193999.0,58000000.0,12000.0,7672000000.0,7518000.0,0.00044560000000000004,17.0,0.0,15.0,16.0,0.0,1.0,0.0,1.0,0.1589041095890411,0.0,0.0,1.0,4.0,Islam,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,13,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,39.0,0
6827,140,Brazil,1996,186.0,58006807920.0,49449880630.0,14248000000.0,296000.0,415568000000.0,157872000.0,0.0256628,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,12.0,1
6828,367,Latvia,1997,186.0,2718027984.0,3141705949.0,156000000.0,5000.0,8338000000.0,2474000.0,0.000377,3.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,7.0,1
6829,52,Trinidad and Tobago,1997,186.0,2989482630.0,2777981315.0,40000000.0,2000.0,36642000000.0,1307000.0,0.0004285,33.0,0.0,33.0,33.0,0.0,0.0,33.0,1.0,0.16712328767123288,0.0,0.0,1.0,1.0,Christianity,Caribbean,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,36.0,0
6830,42,Dominican Republic,1997,186.0,7269465120.0,5108748160.0,119000000.0,22000.0,10108000000.0,8097000.0,0.0007968999999999999,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,32.0,0
6831,93,Nicaragua,1997,186.0,1453530430.0,814970066.0,36000000.0,14000.0,6442000000.0,4351000.0,0.00038169999999999995,33.0,0.0,33.0,33.0,0.0,33.0,33.0,1.0,0.6438356164383562,0.0,0.0,1.0,4.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,14.0,0
6832,540,Angola,1997,186.0,2491751828.0,4768450910.0,764000000.0,95000.0,16330000000.0,11569000.0,0.0015193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03972602739726028,0.0,0.0,1.0,3.5,Christianity,Middle Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,19,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,23.0,0
6833,565,Namibia,1997,186.0,209042853.0,395400151.0,89000000.0,8000.0,702000000.0,1613000.0,0.0001429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19452054794520549,0.0,0.0,0.0,4.0,Christianity,Southern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,8,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,8.0,0
6834,305,Austria,1997,186.0,64135287700.0,50940897900.0,1786000000.0,48000.0,76322000000.0,8072000.0,0.0027037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Europe,Europe,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,53.0,1
6835,790,Nepal,1997,186.0,1240060408.0,449559998.0,42000000.0,35000.0,8916000000.0,22591000.0,0.0010537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hindu,Southern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,8.0,0
6836,484,Congo,1997,186.0,782115460.0,2462613300.0,74000000.0,10000.0,3550000000.0,2745000.0,0.0003458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00821917808219178,0.0,0.0,0.0,4.0,Christianity,Middle Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,2,1,Yes,No,No,No,No,No,No,No,Military dictatorship,No,Yes,1.0,2
6837,150,Paraguay,1997,186.0,3688444920.0,1456998070.0,134000000.0,16000.0,5270000000.0,5085000.0,0.0004357,34.0,0.0,34.0,33.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,9.0,0
6838,700,Afghanistan,1997,186.0,593859124.0,165427074.0,209000000.0,,1268000000.0,22132000.0,0.0012208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.019178082191780823,0.0,0.0,1.0,1.0,Islam,Southern Asia,Asia,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,69.0,0
6839,115,Suriname,1997,186.0,616018621.0,588526560.0,15000000.0,2000.0,1026000000.0,437000.0,5.85e-05,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,No,No,Presidential democracy,No,No,7.0,2
6840,581,Comoros,1997,186.0,55075373.0,14050000.0,,,146000000.0,651000.0,2.9199999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Eastern Africa,Africa,Direct election,Non‐elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,Yes,No,No,No,Civilian dictatorship,No,No,3.0,1
6841,690,Kuwait,1997,186.0,8154553190.0,15684291100.0,3618000000.0,28000.0,181338000000.0,1809000.0,0.0020948,35.0,0.0,35.0,16.0,0.0,35.0,35.0,2.0,0.5739726027397261,0.0,0.0,0.5,3.5,Islam,Western Asia,Asia,Nonelective,Elective legislature,Elected,All parties legally banned,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,21,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,37.0,0
6842,625,Sudan,1997,186.0,1507508989.0,553390943.0,413000000.0,105000.0,31710000000.0,27899000.0,0.002425,35.0,0.0,35.0,16.0,0.0,35.0,35.0,4.0,1.047945205479452,0.0,0.0,0.75,4.0,Islam,Northern Africa,Africa,Direct election,Elective legislature,Elected,All parties legally banned,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,9.0,3
6843,615,Algeria,1997,186.0,8687129350.0,15383300098.0,2114000000.0,124000.0,146460000000.0,29050000.0,0.0039644,39.0,0.0,39.0,20.0,0.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Northern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,36.0,0
6844,840,Philippines,1997,186.0,37434952000.0,28167489000.0,1422000000.0,105000.0,78610000000.0,73527000.0,0.0056125,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8164383561643835,0.0,0.0,1.0,4.0,Christianity,South-Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,Yes,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,12.0,1
6845,645,Iraq,1997,186.0,1136182172.0,3261981489.0,1250000000.0,400000.0,84518000000.0,21177000.0,0.0059131,35.0,0.0,35.0,16.0,0.0,35.0,35.0,7.0,0.5166340508806263,0.0,0.0,0.14285714285714285,3.0,Islam,Western Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Only members from regime party,Democratic incumbent,No,0,19,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,66.0,0
6846,947,Tuvalu,1997,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Melanesia,Oceania,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,Unknown,0,2,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,20.0,0
6847,471,Cameroon,1997,186.0,1341989911.0,2406269830.0,240000000.0,13000.0,16182000000.0,13937000.0,0.0008671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2547945205479452,0.0,0.0,1.0,4.0,Christianity,Middle Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,16,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,38.0,0
6848,552,Zimbabwe,1997,186.0,3032970850.0,2359893490.0,304000000.0,40000.0,21050000000.0,12294000.0,0.0010907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Eastern Africa,Africa,Direct election,Non‐elective legislature,Appointed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,18,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,33.0,0
6849,570,Lesotho,1997,186.0,69653110.0,169734035.0,32000000.0,2000.0,1048000000.0,2131000.0,0.0001063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,32.0,0
6850,663,Jordan,1997,186.0,4022762940.0,1411523920.0,496000000.0,102000.0,12196000000.0,5774000.0,0.0013619,36.0,0.0,36.0,16.0,1.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,46,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,52.0,0
6851,385,Norway,1997,186.0,35005840500.0,50514358200.0,3253000000.0,33000.0,88212000000.0,4406000.0,0.0017745,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,113.0,0
6852,731,North Korea,1997,186.0,1423040900.0,956357162.0,2273000000.0,1100000.0,171332000000.0,22837000.0,0.0112881,2.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,2.5715068493150683,0.0,0.0,0.8,3.2,Non-Religious,Eastern Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,50.0,0
6853,531,Eritrea,1997,186.0,247072007.0,52591789.0,196000000.0,55000.0,1888000000.0,3409000.0,0.0006034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8506849315068493,0.0,0.0,1.0,4.0,Islam,Eastern Africa,Africa,Nonelective,Non‐elective legislature,Appointed,All parties legally banned,One party,One party outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,5.0,0
6854,775,Myanmar,1997,186.0,2776304010.0,1051807810.0,2167000000.0,322000.0,33436000000.0,46402000.0,0.0051259999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buddhism,South-Eastern Asia,Asia,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,6,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,36.0,2
6855,232,Andorra,1997,186.0,166499.0,35.0,0.0,0.0,88000000.0,74000.0,2.63e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,5.0,0
